    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE
   20704         20704     0.5170   1.000E+00   0.1161   0.0165   8.767E-16   7.47007073E-02   2.96171324E-03
   20705         20705     0.5196   1.000E+00   0.1162   0.0165   8.640E-16   7.47000515E-02   2.96169398E-03
   20706         20706     0.5185   1.000E+00   0.1163   0.0165   8.592E-16   7.46993957E-02   2.96167472E-03
   20707         20707     0.5184   1.000E+00   0.1163   0.0165   9.591E-16   7.46987398E-02   2.96165545E-03
   20708         20708     0.5176   1.000E+00   0.1163   0.0165   9.255E-16   7.46980840E-02   2.96163618E-03
   20709         20709     0.5208   1.000E+00   0.1162   0.0165   9.950E-16   7.46974281E-02   2.96161691E-03
   20710         20710     0.5177   1.000E+00   0.1160   0.0165   9.138E-16   7.46967722E-02   2.96159763E-03
   20711         20711     0.5175   1.000E+00   0.1158   0.0165   7.985E-16   7.46961164E-02   2.96157835E-03
   20712         20712     0.5197   1.000E+00   0.1158   0.0165   8.655E-16   7.46954605E-02   2.96155907E-03
   20713         20713     0.5166   1.000E+00   0.1160   0.0165   9.692E-16   7.46948045E-02   2.96153979E-03
   20714         20714     0.5174   1.000E+00   0.1161   0.0165   8.481E-16   7.46941486E-02   2.96152050E-03
   20715         20715     0.5192   1.000E+00   0.1162   0.0165   9.603E-16   7.46934926E-02   2.96150121E-03
   20716         20716     0.5159   1.000E+00   0.1163   0.0165   8.489E-16   7.46928367E-02   2.96148192E-03
   20717         20717     0.5926   1.000E+00   0.1162   0.0165   9.439E-16   7.46921807E-02   2.96146263E-03
   20718         20718     0.5176   1.000E+00   0.1161   0.0165   8.599E-16   7.46915247E-02   2.96144333E-03
   20719         20719     0.5174   1.000E+00   0.1160   0.0165   8.249E-16   7.46908687E-02   2.96142403E-03
   20720         20720     0.5170   1.000E+00   0.1158   0.0165   9.204E-16   7.46902127E-02   2.96140473E-03
   20721         20721     0.5180   1.000E+00   0.1158   0.0165   1.110E-15   7.46895566E-02   2.96138543E-03
   20722         20722     0.5201   1.000E+00   0.1160   0.0165   9.011E-16   7.46889006E-02   2.96136612E-03
   20723         20723     0.5181   1.000E+00   0.1161   0.0165   9.279E-16   7.46882445E-02   2.96134681E-03
   20724         20724     0.5166   1.000E+00   0.1162   0.0165   8.698E-16   7.46875884E-02   2.96132749E-03
   20725         20725     0.5299   1.000E+00   0.1162   0.0165   9.164E-16   7.46869323E-02   2.96130818E-03
   20726         20726     0.5176   1.000E+00   0.1162   0.0165   8.693E-16   7.46862762E-02   2.96128886E-03
   20727         20727     0.5173   1.000E+00   0.1161   0.0165   9.021E-16   7.46856201E-02   2.96126954E-03
   20728         20728     0.5182   1.000E+00   0.1160   0.0165   8.914E-16   7.46849639E-02   2.96125021E-03
   20729         20729     0.5170   1.000E+00   0.1158   0.0165   1.059E-15   7.46843077E-02   2.96123089E-03
   20730         20730     0.5185   1.000E+00   0.1158   0.0165   8.701E-16   7.46836516E-02   2.96121156E-03
   20731         20731     0.5161   1.000E+00   0.1159   0.0165   9.159E-16   7.46829954E-02   2.96119222E-03
   20732         20732     0.5169   1.000E+00   0.1160   0.0165   8.911E-16   7.46823392E-02   2.96117289E-03
   20733         20733     0.5176   1.000E+00   0.1161   0.0165   1.059E-15   7.46816829E-02   2.96115355E-03
   20734         20734     0.5445   1.000E+00   0.1162   0.0165   8.091E-16   7.46810267E-02   2.96113421E-03
   20735         20735     0.5224   1.000E+00   0.1162   0.0165   8.597E-16   7.46803704E-02   2.96111486E-03
   20736         20736     0.5213   1.000E+00   0.1161   0.0165   9.247E-16   7.46797142E-02   2.96109551E-03
   20737         20737     0.5190   1.000E+00   0.1160   0.0165   9.121E-16   7.46790579E-02   2.96107616E-03
   20738         20738     0.5156   1.000E+00   0.1158   0.0165   9.941E-16   7.46784016E-02   2.96105681E-03
   20739         20739     0.5170   1.000E+00   0.1158   0.0165   8.403E-16   7.46777453E-02   2.96103746E-03
   20740         20740     0.5174   1.000E+00   0.1159   0.0165   8.016E-16   7.46770889E-02   2.96101810E-03
   20741         20741     0.5172   1.000E+00   0.1160   0.0165   8.119E-16   7.46764326E-02   2.96099873E-03
   20742         20742     0.5176   1.000E+00   0.1161   0.0165   9.179E-16   7.46757762E-02   2.96097937E-03
   20743         20743     0.5154   1.000E+00   0.1161   0.0165   9.445E-16   7.46751199E-02   2.96096000E-03
   20744         20744     0.5184   1.000E+00   0.1161   0.0165   9.103E-16   7.46744635E-02   2.96094063E-03
   20745         20745     0.5168   1.000E+00   0.1161   0.0165   8.130E-16   7.46738071E-02   2.96092125E-03
   20746         20746     0.5168   1.000E+00   0.1160   0.0165   8.466E-16   7.46731506E-02   2.96090187E-03
   20747         20747     0.5201   1.000E+00   0.1159   0.0165   8.698E-16   7.46724942E-02   2.96088249E-03
   20748         20748     0.5198   1.000E+00   0.1159   0.0165   7.783E-16   7.46718378E-02   2.96086311E-03
   20749         20749     0.5163   1.000E+00   0.1160   0.0165   8.232E-16   7.46711813E-02   2.96084372E-03
   20750         20750     0.5225   1.000E+00   0.1160   0.0165   8.749E-16   7.46705248E-02   2.96082433E-03
   20751         20751     0.5167   1.000E+00   0.1161   0.0165   9.768E-16   7.46698683E-02   2.96080494E-03
   20752         20752     0.5193   1.000E+00   0.1161   0.0165   8.892E-16   7.46692118E-02   2.96078554E-03
   20753         20753     0.5166   1.000E+00   0.1162   0.0165   1.072E-15   7.46685553E-02   2.96076614E-03
   20754         20754     0.5173   1.000E+00   0.1161   0.0165   8.342E-16   7.46678987E-02   2.96074674E-03
   20755         20755     0.5188   1.000E+00   0.1160   0.0165   8.532E-16   7.46672422E-02   2.96072734E-03
   20756         20756     0.5226   1.000E+00   0.1159   0.0165   9.695E-16   7.46665856E-02   2.96070793E-03
   20757         20757     0.5204   1.000E+00   0.1160   0.0165   8.433E-16   7.46659290E-02   2.96068852E-03
   20758         20758     0.5182   1.000E+00   0.1160   0.0165   8.530E-16   7.46652724E-02   2.96066910E-03
   20759         20759     0.5183   1.000E+00   0.1161   0.0165   9.014E-16   7.46646158E-02   2.96064969E-03
   20760         20760     0.5166   1.000E+00   0.1161   0.0165   8.820E-16   7.46639592E-02   2.96063026E-03
   20761         20761     0.5172   1.000E+00   0.1162   0.0165   9.406E-16   7.46633025E-02   2.96061084E-03
   20762         20762     0.5188   1.000E+00   0.1162   0.0165   8.178E-16   7.46626459E-02   2.96059141E-03
   20763         20763     0.5175   1.000E+00   0.1162   0.0165   9.963E-16   7.46619892E-02   2.96057198E-03
   20764         20764     0.5192   1.000E+00   0.1161   0.0165   8.721E-16   7.46613325E-02   2.96055255E-03
   20765         20765     0.5220   1.000E+00   0.1160   0.0165   9.237E-16   7.46606758E-02   2.96053312E-03
   20766         20766     0.5190   1.000E+00   0.1160   0.0165   7.930E-16   7.46600191E-02   2.96051368E-03
   20767         20767     0.5166   1.000E+00   0.1161   0.0165   9.368E-16   7.46593623E-02   2.96049424E-03
   20768         20768     0.5209   1.000E+00   0.1161   0.0165   1.035E-15   7.46587056E-02   2.96047480E-03
   20769         20769     0.5167   1.000E+00   0.1161   0.0165   7.538E-16   7.46580488E-02   2.96045535E-03
   20770         20770     0.5169   1.000E+00   0.1162   0.0165   9.300E-16   7.46573920E-02   2.96043590E-03
   20771         20771     0.5151   1.000E+00   0.1163   0.0165   8.655E-16   7.46567352E-02   2.96041645E-03
   20772         20772     0.5167   1.000E+00   0.1163   0.0165   8.565E-16   7.46560784E-02   2.96039700E-03
   20773         20773     0.5181   1.000E+00   0.1162   0.0165   8.554E-16   7.46554216E-02   2.96037754E-03
   20774         20774     0.5191   1.000E+00   0.1161   0.0165   8.539E-16   7.46547647E-02   2.96035808E-03
   20775         20775     0.5173   1.000E+00   0.1160   0.0165   7.998E-16   7.46541079E-02   2.96033862E-03
   20776         20776     0.5215   1.000E+00   0.1161   0.0165   7.773E-16   7.46534510E-02   2.96031915E-03
   20777         20777     0.5172   1.000E+00   0.1162   0.0165   8.546E-16   7.46527941E-02   2.96029968E-03
   20778         20778     0.5183   1.000E+00   0.1162   0.0165   8.118E-16   7.46521372E-02   2.96028021E-03
   20779         20779     0.5182   1.000E+00   0.1163   0.0165   8.762E-16   7.46514803E-02   2.96026074E-03
   20780         20780     0.5170   1.000E+00   0.1163   0.0165   8.265E-16   7.46508234E-02   2.96024126E-03
   20781         20781     0.5164   1.000E+00   0.1163   0.0165   1.026E-15   7.46501664E-02   2.96022178E-03
   20782         20782     0.5160   1.000E+00   0.1163   0.0165   8.896E-16   7.46495095E-02   2.96020230E-03
   20783         20783     0.5175   1.000E+00   0.1162   0.0165   8.809E-16   7.46488525E-02   2.96018282E-03
   20784         20784     0.5243   1.000E+00   0.1160   0.0165   8.816E-16   7.46481955E-02   2.96016333E-03
   20785         20785     0.5175   1.000E+00   0.1161   0.0165   8.672E-16   7.46475385E-02   2.96014384E-03
   20786         20786     0.5178   1.000E+00   0.1162   0.0165   1.088E-15   7.46468815E-02   2.96012435E-03
   20787         20787     0.5159   1.000E+00   0.1162   0.0165   8.729E-16   7.46462244E-02   2.96010485E-03
   20788         20788     0.5177   1.000E+00   0.1164   0.0165   8.125E-16   7.46455674E-02   2.96008535E-03
   20789         20789     0.5189   1.000E+00   0.1164   0.0165   8.706E-16   7.46449103E-02   2.96006585E-03
   20790         20790     0.5173   1.000E+00   0.1164   0.0165   9.983E-16   7.46442533E-02   2.96004634E-03
   20791         20791     0.5160   1.000E+00   0.1164   0.0165   1.029E-15   7.46435962E-02   2.96002683E-03
   20792         20792     0.5167   1.000E+00   0.1163   0.0165   8.825E-16   7.46429390E-02   2.96000732E-03
   20793         20793     0.5167   1.000E+00   0.1161   0.0165   8.774E-16   7.46422819E-02   2.95998781E-03
   20794         20794     0.5178   1.000E+00   0.1162   0.0165   8.295E-16   7.46416248E-02   2.95996829E-03
   20795         20795     0.5173   1.000E+00   0.1163   0.0165   8.966E-16   7.46409676E-02   2.95994877E-03
   20796         20796     0.5171   1.000E+00   0.1163   0.0165   9.393E-16   7.46403105E-02   2.95992925E-03
   20797         20797     0.5193   1.000E+00   0.1164   0.0165   9.254E-16   7.46396533E-02   2.95990972E-03
   20798         20798     0.5173   1.000E+00   0.1165   0.0165   8.192E-16   7.46389961E-02   2.95989019E-03
   20799         20799     0.5212   1.000E+00   0.1165   0.0165   8.983E-16   7.46383389E-02   2.95987066E-03
   20800         20800     0.5145   1.000E+00   0.1164   0.0165   9.491E-16   7.46376816E-02   2.95985113E-03
   20801         20801     0.5214   1.000E+00   0.1164   0.0165   8.149E-16   7.46370244E-02   2.95983159E-03
   20802         20802     0.5188   1.000E+00   0.1162   0.0165   8.910E-16   7.46363671E-02   2.95981205E-03
   20803         20803     0.5198   1.000E+00   0.1162   0.0165   8.465E-16   7.46357098E-02   2.95979250E-03
   20804         20804     0.5167   1.000E+00   0.1163   0.0165   8.709E-16   7.46350526E-02   2.95977295E-03
   20805         20805     0.5157   1.000E+00   0.1164   0.0165   8.862E-16   7.46343953E-02   2.95975340E-03
   20806         20806     0.5212   1.000E+00   0.1164   0.0165   8.457E-16   7.46337379E-02   2.95973385E-03
   20807         20807     0.5222   1.000E+00   0.1165   0.0165   7.712E-16   7.46330806E-02   2.95971429E-03
   20808         20808     0.5187   1.000E+00   0.1165   0.0165   1.062E-15   7.46324233E-02   2.95969473E-03
   20809         20809     0.5255   1.000E+00   0.1165   0.0165   7.943E-16   7.46317659E-02   2.95967517E-03
   20810         20810     0.5173   1.000E+00   0.1164   0.0165   8.295E-16   7.46311085E-02   2.95965561E-03
   20811         20811     0.5191   1.000E+00   0.1163   0.0165   8.672E-16   7.46304511E-02   2.95963604E-03
   20812         20812     0.5176   1.000E+00   0.1163   0.0165   7.266E-16   7.46297937E-02   2.95961646E-03
   20813         20813     0.5206   1.000E+00   0.1164   0.0165   8.732E-16   7.46291363E-02   2.95959689E-03
   20814         20814     0.5256   1.000E+00   0.1165   0.0165   7.984E-16   7.46284789E-02   2.95957731E-03
   20815         20815     0.5225   1.000E+00   0.1165   0.0165   8.132E-16   7.46278214E-02   2.95955773E-03
   20816         20816     0.5209   1.000E+00   0.1165   0.0165   8.842E-16   7.46271639E-02   2.95953814E-03
   20817         20817     0.5165   1.000E+00   0.1165   0.0165   8.202E-16   7.46265065E-02   2.95951856E-03
   20818         20818     0.5185   1.000E+00   0.1165   0.0165   8.794E-16   7.46258490E-02   2.95949897E-03
   20819         20819     0.5181   1.000E+00   0.1164   0.0165   8.947E-16   7.46251914E-02   2.95947937E-03
   20820         20820     0.5169   1.000E+00   0.1163   0.0165   9.789E-16   7.46245339E-02   2.95945978E-03
   20821         20821     0.5206   1.000E+00   0.1164   0.0165   7.881E-16   7.46238764E-02   2.95944018E-03
   20822         20822     0.5170   1.000E+00   0.1165   0.0165   8.523E-16   7.46232188E-02   2.95942057E-03
   20823         20823     0.5178   1.000E+00   0.1166   0.0165   9.974E-16   7.46225613E-02   2.95940097E-03
   20824         20824     0.5218   1.000E+00   0.1166   0.0165   1.034E-15   7.46219037E-02   2.95938136E-03
   20825         20825     0.5213   1.000E+00   0.1166   0.0165   8.248E-16   7.46212461E-02   2.95936175E-03
   20826         20826     0.5210   1.000E+00   0.1165   0.0165   8.362E-16   7.46205885E-02   2.95934213E-03
   20827         20827     0.5175   1.000E+00   0.1165   0.0165   1.065E-15   7.46199308E-02   2.95932251E-03
   20828         20828     0.5204   1.000E+00   0.1164   0.0165   8.495E-16   7.46192732E-02   2.95930289E-03
   20829         20829     0.5196   1.000E+00   0.1163   0.0165   1.041E-15   7.46186155E-02   2.95928327E-03
   20830         20830     0.5209   1.000E+00   0.1164   0.0165   1.029E-15   7.46179579E-02   2.95926364E-03
   20831         20831     0.5207   1.000E+00   0.1166   0.0165   9.026E-16   7.46173002E-02   2.95924401E-03
   20832         20832     0.5164   1.000E+00   0.1167   0.0165   8.510E-16   7.46166425E-02   2.95922438E-03
   20833         20833     0.5213   1.000E+00   0.1167   0.0165   8.191E-16   7.46159847E-02   2.95920474E-03
   20834         20834     0.5211   1.000E+00   0.1167   0.0165   8.198E-16   7.46153270E-02   2.95918510E-03
   20835         20835     0.5177   1.000E+00   0.1166   0.0165   9.350E-16   7.46146693E-02   2.95916545E-03
   20836         20836     0.5184   1.000E+00   0.1165   0.0165   7.488E-16   7.46140115E-02   2.95914580E-03
   20837         20837     0.5221   1.000E+00   0.1164   0.0165   9.019E-16   7.46133537E-02   2.95912615E-03
   20838         20838     0.5174   1.000E+00   0.1163   0.0165   8.253E-16   7.46126959E-02   2.95910650E-03
   20839         20839     0.5180   1.000E+00   0.1165   0.0165   8.356E-16   7.46120381E-02   2.95908684E-03
   20840         20840     0.5166   1.000E+00   0.1167   0.0165   9.544E-16   7.46113803E-02   2.95906718E-03
   20841         20841     0.5164   1.000E+00   0.1168   0.0165   7.940E-16   7.46107225E-02   2.95904752E-03
   20842         20842     0.5157   1.000E+00   0.1168   0.0165   9.217E-16   7.46100646E-02   2.95902785E-03
   20843         20843     0.5184   1.000E+00   0.1168   0.0165   7.501E-16   7.46094068E-02   2.95900818E-03
   20844         20844     0.5173   1.000E+00   0.1168   0.0165   8.522E-16   7.46087489E-02   2.95898851E-03
   20845         20845     0.5189   1.000E+00   0.1167   0.0165   9.634E-16   7.46080910E-02   2.95896883E-03
   20846         20846     0.5161   1.000E+00   0.1165   0.0165   8.320E-16   7.46074331E-02   2.95894915E-03
   20847         20847     0.5220   1.000E+00   0.1163   0.0165   8.832E-16   7.46067752E-02   2.95892947E-03
   20848         20848     0.5183   1.000E+00   0.1165   0.0165   8.350E-16   7.46061172E-02   2.95890978E-03
   20849         20849     0.5176   1.000E+00   0.1167   0.0165   1.038E-15   7.46054593E-02   2.95889009E-03
   20850         20850     0.5162   1.000E+00   0.1169   0.0165   9.736E-16   7.46048013E-02   2.95887040E-03
   20851         20851     0.5158   1.000E+00   0.1169   0.0166   7.337E-16   7.46041433E-02   2.95885070E-03
   20852         20852     0.5168   1.000E+00   0.1169   0.0166   8.164E-16   7.46034853E-02   2.95883100E-03
   20853         20853     0.5171   1.000E+00   0.1169   0.0166   1.039E-15   7.46028273E-02   2.95881130E-03
   20854         20854     0.5195   1.000E+00   0.1168   0.0166   8.378E-16   7.46021693E-02   2.95879159E-03
   20855         20855     0.5214   1.000E+00   0.1167   0.0166   1.148E-15   7.46015113E-02   2.95877188E-03
   20856         20856     0.5165   1.000E+00   0.1165   0.0166   8.667E-16   7.46008532E-02   2.95875216E-03
   20857         20857     0.5167   1.000E+00   0.1166   0.0166   7.363E-16   7.46001951E-02   2.95873245E-03
   20858         20858     0.5183   1.000E+00   0.1168   0.0166   8.611E-16   7.45995371E-02   2.95871273E-03
   20859         20859     0.5166   1.000E+00   0.1169   0.0166   9.284E-16   7.45988790E-02   2.95869300E-03
   20860         20860     0.5165   1.000E+00   0.1170   0.0166   8.607E-16   7.45982209E-02   2.95867328E-03
   20861         20861     0.5174   1.000E+00   0.1170   0.0166   8.062E-16   7.45975627E-02   2.95865355E-03
   20862         20862     0.5176   1.000E+00   0.1170   0.0166   9.726E-16   7.45969046E-02   2.95863381E-03
   20863         20863     0.5176   1.000E+00   0.1169   0.0166   7.824E-16   7.45962464E-02   2.95861407E-03
   20864         20864     0.5175   1.000E+00   0.1168   0.0166   9.277E-16   7.45955883E-02   2.95859433E-03
   20865         20865     0.5174   1.000E+00   0.1166   0.0166   8.371E-16   7.45949301E-02   2.95857459E-03
   20866         20866     0.5230   1.000E+00   0.1166   0.0166   7.795E-16   7.45942719E-02   2.95855484E-03
   20867         20867     0.5201   1.000E+00   0.1168   0.0166   1.027E-15   7.45936137E-02   2.95853509E-03
   20868         20868     0.5180   1.000E+00   0.1170   0.0166   9.177E-16   7.45929554E-02   2.95851534E-03
   20869         20869     0.5223   1.000E+00   0.1171   0.0166   9.978E-16   7.45922972E-02   2.95849558E-03
   20870         20870     0.5172   1.000E+00   0.1171   0.0166   8.326E-16   7.45916389E-02   2.95847582E-03
   20871         20871     0.5203   1.000E+00   0.1171   0.0166   7.815E-16   7.45909807E-02   2.95845606E-03
   20872         20872     0.5166   1.000E+00   0.1170   0.0166   8.753E-16   7.45903224E-02   2.95843629E-03
   20873         20873     0.5187   1.000E+00   0.1169   0.0166   9.231E-16   7.45896641E-02   2.95841652E-03
   20874         20874     0.5218   1.000E+00   0.1167   0.0166   8.372E-16   7.45890058E-02   2.95839675E-03
   20875         20875     0.5211   1.000E+00   0.1166   0.0165   9.037E-16   7.45883474E-02   2.95837697E-03
   20876         20876     0.5173   1.000E+00   0.1168   0.0165   8.195E-16   7.45876891E-02   2.95835720E-03
   20877         20877     0.5198   1.000E+00   0.1170   0.0165   9.024E-16   7.45870307E-02   2.95833741E-03
   20878         20878     0.5153   1.000E+00   0.1171   0.0165   8.173E-16   7.45863724E-02   2.95831763E-03
   20879         20879     0.5177   1.000E+00   0.1172   0.0165   1.050E-15   7.45857140E-02   2.95829784E-03
   20880         20880     0.5244   1.000E+00   0.1172   0.0165   9.987E-16   7.45850556E-02   2.95827805E-03
   20881         20881     0.5174   1.000E+00   0.1171   0.0165   8.163E-16   7.45843972E-02   2.95825825E-03
   20882         20882     0.5184   1.000E+00   0.1170   0.0165   1.065E-15   7.45837387E-02   2.95823846E-03
   20883         20883     0.5169   1.000E+00   0.1168   0.0165   8.174E-16   7.45830803E-02   2.95821865E-03
   20884         20884     0.5182   1.000E+00   0.1166   0.0165   8.762E-16   7.45824218E-02   2.95819885E-03
   20885         20885     0.5186   1.000E+00   0.1168   0.0165   1.097E-15   7.45817634E-02   2.95817904E-03
   20886         20886     0.5183   1.000E+00   0.1170   0.0165   9.858E-16   7.45811049E-02   2.95815923E-03
   20887         20887     0.5167   1.000E+00   0.1171   0.0165   8.438E-16   7.45804464E-02   2.95813942E-03
   20888         20888     0.5167   1.000E+00   0.1172   0.0165   8.845E-16   7.45797879E-02   2.95811960E-03
   20889         20889     0.5159   1.000E+00   0.1172   0.0165   8.513E-16   7.45791293E-02   2.95809978E-03
   20890         20890     0.5228   1.000E+00   0.1172   0.0165   9.214E-16   7.45784708E-02   2.95807996E-03
   20891         20891     0.5164   1.000E+00   0.1171   0.0165   9.135E-16   7.45778122E-02   2.95806013E-03
   20892         20892     0.5175   1.000E+00   0.1169   0.0165   8.311E-16   7.45771536E-02   2.95804031E-03
   20893         20893     0.5184   1.000E+00   0.1167   0.0165   8.328E-16   7.45764951E-02   2.95802047E-03
   20894         20894     0.5199   1.000E+00   0.1168   0.0165   9.878E-16   7.45758365E-02   2.95800064E-03
   20895         20895     0.5222   1.000E+00   0.1170   0.0165   9.084E-16   7.45751778E-02   2.95798080E-03
   20896         20896     0.5172   1.000E+00   0.1171   0.0165   8.569E-16   7.45745192E-02   2.95796096E-03
   20897         20897     0.5234   1.000E+00   0.1172   0.0165   8.941E-16   7.45738606E-02   2.95794112E-03
   20898         20898     0.5184   1.000E+00   0.1173   0.0165   1.175E-15   7.45732019E-02   2.95792127E-03
   20899         20899     0.5165   1.000E+00   0.1172   0.0165   8.842E-16   7.45725432E-02   2.95790143E-03
   20900         20900     0.5176   1.000E+00   0.1172   0.0165   8.824E-16   7.45718846E-02   2.95788157E-03
   20901         20901     0.5163   1.000E+00   0.1170   0.0165   8.887E-16   7.45712259E-02   2.95786172E-03
   20902         20902     0.5171   1.000E+00   0.1168   0.0165   8.273E-16   7.45705671E-02   2.95784186E-03
   20903         20903     0.5167   1.000E+00   0.1167   0.0165   1.118E-15   7.45699084E-02   2.95782200E-03
   20904         20904     0.5251   1.000E+00   0.1169   0.0165   8.527E-16   7.45692497E-02   2.95780214E-03
   20905         20905     0.5176   1.000E+00   0.1171   0.0165   8.622E-16   7.45685909E-02   2.95778227E-03
   20906         20906     0.5174   1.000E+00   0.1172   0.0165   8.945E-16   7.45679321E-02   2.95776240E-03
   20907         20907     0.5161   1.000E+00   0.1173   0.0166   9.304E-16   7.45672734E-02   2.95774253E-03
   20908         20908     0.5216   1.000E+00   0.1173   0.0166   8.276E-16   7.45666146E-02   2.95772266E-03
   20909         20909     0.5172   1.000E+00   0.1172   0.0166   8.853E-16   7.45659557E-02   2.95770278E-03
   20910         20910     0.5192   1.000E+00   0.1171   0.0166   8.462E-16   7.45652969E-02   2.95768290E-03
   20911         20911     0.5162   1.000E+00   0.1169   0.0166   8.286E-16   7.45646381E-02   2.95766302E-03
   20912         20912     0.5170   1.000E+00   0.1167   0.0166   9.211E-16   7.45639792E-02   2.95764313E-03
   20913         20913     0.5177   1.000E+00   0.1169   0.0166   9.983E-16   7.45633204E-02   2.95762325E-03
   20914         20914     0.5228   1.000E+00   0.1171   0.0166   8.367E-16   7.45626615E-02   2.95760336E-03
   20915         20915     0.5194   1.000E+00   0.1172   0.0166   8.036E-16   7.45620026E-02   2.95758347E-03
   20916         20916     0.5158   1.000E+00   0.1173   0.0166   7.983E-16   7.45613437E-02   2.95756357E-03
   20917         20917     0.5175   1.000E+00   0.1173   0.0166   8.895E-16   7.45606847E-02   2.95754367E-03
   20918         20918     0.5192   1.000E+00   0.1173   0.0166   9.038E-16   7.45600258E-02   2.95752377E-03
   20919         20919     0.5184   1.000E+00   0.1172   0.0166   9.772E-16   7.45593668E-02   2.95750387E-03
   20920         20920     0.5189   1.000E+00   0.1170   0.0166   9.037E-16   7.45587079E-02   2.95748396E-03
   20921         20921     0.5158   1.000E+00   0.1168   0.0166   9.756E-16   7.45580489E-02   2.95746405E-03
   20922         20922     0.5226   1.000E+00   0.1169   0.0166   9.128E-16   7.45573899E-02   2.95744414E-03
   20923         20923     0.5184   1.000E+00   0.1171   0.0166   9.772E-16   7.45567309E-02   2.95742422E-03
   20924         20924     0.5188   1.000E+00   0.1172   0.0166   7.626E-16   7.45560719E-02   2.95740431E-03
   20925         20925     0.5177   1.000E+00   0.1173   0.0166   7.807E-16   7.45554128E-02   2.95738439E-03
   20926         20926     0.5174   1.000E+00   0.1174   0.0166   8.146E-16   7.45547538E-02   2.95736447E-03
   20927         20927     0.5170   1.000E+00   0.1174   0.0166   9.918E-16   7.45540947E-02   2.95734454E-03
   20928         20928     0.5176   1.000E+00   0.1173   0.0166   8.617E-16   7.45534356E-02   2.95732461E-03
   20929         20929     0.5205   1.000E+00   0.1172   0.0165   9.715E-16   7.45527765E-02   2.95730468E-03
   20930         20930     0.5165   1.000E+00   0.1170   0.0165   9.311E-16   7.45521174E-02   2.95728474E-03
   20931         20931     0.5176   1.000E+00   0.1168   0.0165   9.217E-16   7.45514583E-02   2.95726481E-03
   20932         20932     0.5152   1.000E+00   0.1171   0.0165   9.184E-16   7.45507992E-02   2.95724487E-03
   20933         20933     0.5176   1.000E+00   0.1172   0.0165   8.143E-16   7.45501400E-02   2.95722493E-03
   20934         20934     0.5180   1.000E+00   0.1174   0.0165   8.287E-16   7.45494809E-02   2.95720498E-03
   20935         20935     0.5168   1.000E+00   0.1174   0.0165   8.498E-16   7.45488217E-02   2.95718504E-03
   20936         20936     0.5166   1.000E+00   0.1174   0.0165   9.180E-16   7.45481625E-02   2.95716509E-03
   20937         20937     0.5225   1.000E+00   0.1174   0.0165   7.876E-16   7.45475033E-02   2.95714513E-03
   20938         20938     0.5181   1.000E+00   0.1173   0.0165   8.635E-16   7.45468441E-02   2.95712518E-03
   20939         20939     0.5185   1.000E+00   0.1171   0.0165   7.597E-16   7.45461849E-02   2.95710521E-03
   20940         20940     0.5187   1.000E+00   0.1169   0.0165   7.926E-16   7.45455256E-02   2.95708525E-03
   20941         20941     0.5179   1.000E+00   0.1171   0.0165   9.030E-16   7.45448663E-02   2.95706529E-03
   20942         20942     0.5189   1.000E+00   0.1172   0.0165   9.036E-16   7.45442071E-02   2.95704532E-03
   20943         20943     0.5226   1.000E+00   0.1174   0.0165   8.712E-16   7.45435478E-02   2.95702535E-03
   20944         20944     0.5218   1.000E+00   0.1175   0.0165   9.118E-16   7.45428885E-02   2.95700537E-03
   20945         20945     0.5182   1.000E+00   0.1175   0.0165   9.066E-16   7.45422292E-02   2.95698540E-03
   20946         20946     0.5144   1.000E+00   0.1174   0.0165   9.142E-16   7.45415698E-02   2.95696542E-03
   20947         20947     0.5174   1.000E+00   0.1174   0.0165   8.788E-16   7.45409105E-02   2.95694544E-03
   20948         20948     0.5176   1.000E+00   0.1172   0.0165   7.122E-16   7.45402512E-02   2.95692545E-03
   20949         20949     0.5198   1.000E+00   0.1170   0.0165   9.613E-16   7.45395918E-02   2.95690546E-03
   20950         20950     0.5167   1.000E+00   0.1170   0.0165   9.038E-16   7.45389324E-02   2.95688547E-03
   20951         20951     0.5952   1.000E+00   0.1172   0.0165   8.889E-16   7.45382730E-02   2.95686547E-03
   20952         20952     0.5217   1.000E+00   0.1174   0.0165   9.082E-16   7.45376136E-02   2.95684547E-03
   20953         20953     0.5163   1.000E+00   0.1175   0.0165   8.694E-16   7.45369542E-02   2.95682547E-03
   20954         20954     0.5194   1.000E+00   0.1175   0.0165   8.401E-16   7.45362947E-02   2.95680547E-03
   20955         20955     0.5252   1.000E+00   0.1175   0.0165   8.163E-16   7.45356353E-02   2.95678546E-03
   20956         20956     0.5185   1.000E+00   0.1174   0.0165   9.348E-16   7.45349758E-02   2.95676545E-03
   20957         20957     0.5182   1.000E+00   0.1173   0.0165   9.156E-16   7.45343163E-02   2.95674544E-03
   20958         20958     0.5222   1.000E+00   0.1171   0.0165   1.073E-15   7.45336568E-02   2.95672542E-03
   20959         20959     0.5167   1.000E+00   0.1170   0.0165   8.337E-16   7.45329973E-02   2.95670540E-03
   20960         20960     0.5175   1.000E+00   0.1172   0.0165   1.034E-15   7.45323378E-02   2.95668538E-03
   20961         20961     0.5159   1.000E+00   0.1174   0.0165   9.759E-16   7.45316783E-02   2.95666535E-03
