    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE
   18125         18125     0.0057   1.000E+00   0.1119   0.0038   8.036E-16   7.73692319E-02   2.89364783E-03
   18126         18126     0.0057   1.000E+00   0.1119   0.0038   9.319E-16   7.73688667E-02   2.89363931E-03
   18127         18127     0.0057   1.000E+00   0.1119   0.0038   9.665E-16   7.73685014E-02   2.89363079E-03
   18128         18128     0.0057   1.000E+00   0.1119   0.0038   1.093E-15   7.73681361E-02   2.89362226E-03
   18129         18129     0.0057   1.000E+00   0.1119   0.0038   9.112E-16   7.73677708E-02   2.89361373E-03
   18130         18130     0.0057   1.000E+00   0.1119   0.0038   9.064E-16   7.73674054E-02   2.89360520E-03
   18131         18131     0.0057   1.000E+00   0.1119   0.0038   8.875E-16   7.73670401E-02   2.89359667E-03
   18132         18132     0.0057   1.000E+00   0.1119   0.0038   8.654E-16   7.73666747E-02   2.89358814E-03
   18133         18133     0.0057   1.000E+00   0.1119   0.0038   7.939E-16   7.73663093E-02   2.89357960E-03
   18134         18134     0.0057   1.000E+00   0.1119   0.0038   9.648E-16   7.73659439E-02   2.89357106E-03
   18135         18135     0.0057   1.000E+00   0.1119   0.0038   9.533E-16   7.73655785E-02   2.89356252E-03
   18136         18136     0.0057   1.000E+00   0.1119   0.0038   9.383E-16   7.73652130E-02   2.89355398E-03
   18137         18137     0.0057   1.000E+00   0.1119   0.0038   8.505E-16   7.73648476E-02   2.89354543E-03
   18138         18138     0.0057   1.000E+00   0.1119   0.0038   9.392E-16   7.73644821E-02   2.89353688E-03
   18139         18139     0.0057   1.000E+00   0.1119   0.0038   9.102E-16   7.73641166E-02   2.89352833E-03
   18140         18140     0.0057   1.000E+00   0.1119   0.0038   8.210E-16   7.73637510E-02   2.89351978E-03
   18141         18141     0.0057   1.000E+00   0.1119   0.0038   9.007E-16   7.73633855E-02   2.89351123E-03
   18142         18142     0.0057   1.000E+00   0.1119   0.0038   8.093E-16   7.73630199E-02   2.89350267E-03
   18143         18143     0.0057   1.000E+00   0.1119   0.0038   8.690E-16   7.73626543E-02   2.89349411E-03
   18144         18144     0.0057   1.000E+00   0.1119   0.0038   8.920E-16   7.73622887E-02   2.89348555E-03
   18145         18145     0.0057   1.000E+00   0.1119   0.0038   9.520E-16   7.73619231E-02   2.89347698E-03
   18146         18146     0.0057   1.000E+00   0.1119   0.0038   7.823E-16   7.73615575E-02   2.89346842E-03
   18147         18147     0.0057   1.000E+00   0.1119   0.0038   9.617E-16   7.73611918E-02   2.89345985E-03
   18148         18148     0.0057   1.000E+00   0.1119   0.0038   9.305E-16   7.73608261E-02   2.89345128E-03
   18149         18149     0.0057   1.000E+00   0.1119   0.0038   9.527E-16   7.73604604E-02   2.89344270E-03
   18150         18150     0.0057   1.000E+00   0.1119   0.0038   8.939E-16   7.73600947E-02   2.89343413E-03
   18151         18151     0.0057   1.000E+00   0.1119   0.0038   9.013E-16   7.73597290E-02   2.89342555E-03
   18152         18152     0.0057   1.000E+00   0.1119   0.0038   8.986E-16   7.73593632E-02   2.89341697E-03
   18153         18153     0.0057   1.000E+00   0.1119   0.0038   8.681E-16   7.73589974E-02   2.89340839E-03
   18154         18154     0.0057   1.000E+00   0.1119   0.0038   1.006E-15   7.73586316E-02   2.89339980E-03
   18155         18155     0.0057   1.000E+00   0.1119   0.0038   1.010E-15   7.73582658E-02   2.89339121E-03
   18156         18156     0.0057   1.000E+00   0.1119   0.0038   9.124E-16   7.73579000E-02   2.89338262E-03
   18157         18157     0.0057   1.000E+00   0.1119   0.0038   8.198E-16   7.73575341E-02   2.89337403E-03
   18158         18158     0.0057   1.000E+00   0.1119   0.0038   8.190E-16   7.73571683E-02   2.89336544E-03
   18159         18159     0.0057   1.000E+00   0.1119   0.0038   8.169E-16   7.73568024E-02   2.89335684E-03
   18160         18160     0.0058   1.000E+00   0.1119   0.0038   8.645E-16   7.73564365E-02   2.89334824E-03
   18161         18161     0.0057   1.000E+00   0.1119   0.0038   8.309E-16   7.73560705E-02   2.89333964E-03
   18162         18162     0.0057   1.000E+00   0.1119   0.0038   9.932E-16   7.73557046E-02   2.89333104E-03
   18163         18163     0.0057   1.000E+00   0.1119   0.0038   9.144E-16   7.73553386E-02   2.89332243E-03
   18164         18164     0.0058   1.000E+00   0.1119   0.0038   9.222E-16   7.73549726E-02   2.89331383E-03
   18165         18165     0.0057   1.000E+00   0.1119   0.0038   9.235E-16   7.73546066E-02   2.89330522E-03
   18166         18166     0.0057   1.000E+00   0.1119   0.0038   7.878E-16   7.73542406E-02   2.89329660E-03
   18167         18167     0.0057   1.000E+00   0.1119   0.0038   7.987E-16   7.73538746E-02   2.89328799E-03
   18168         18168     0.0057   1.000E+00   0.1119   0.0038   8.661E-16   7.73535085E-02   2.89327937E-03
   18169         18169     0.0057   1.000E+00   0.1119   0.0038   8.722E-16   7.73531424E-02   2.89327075E-03
   18170         18170     0.0057   1.000E+00   0.1119   0.0038   9.346E-16   7.73527763E-02   2.89326213E-03
   18171         18171     0.0058   1.000E+00   0.1119   0.0038   8.863E-16   7.73524102E-02   2.89325351E-03
   18172         18172     0.0057   1.000E+00   0.1119   0.0038   8.886E-16   7.73520441E-02   2.89324489E-03
   18173         18173     0.0057   1.000E+00   0.1119   0.0038   7.927E-16   7.73516779E-02   2.89323626E-03
   18174         18174     0.0057   1.000E+00   0.1119   0.0038   1.091E-15   7.73513117E-02   2.89322763E-03
   18175         18175     0.0057   1.000E+00   0.1119   0.0038   7.454E-16   7.73509455E-02   2.89321900E-03
   18176         18176     0.0057   1.000E+00   0.1119   0.0038   7.941E-16   7.73505793E-02   2.89321036E-03
   18177         18177     0.0057   1.000E+00   0.1119   0.0038   8.531E-16   7.73502131E-02   2.89320173E-03
   18178         18178     0.0058   1.000E+00   0.1119   0.0038   1.068E-15   7.73498468E-02   2.89319309E-03
   18179         18179     0.0057   1.000E+00   0.1119   0.0038   8.183E-16   7.73494806E-02   2.89318445E-03
   18180         18180     0.0057   1.000E+00   0.1119   0.0038   8.181E-16   7.73491143E-02   2.89317581E-03
   18181         18181     0.0057   1.000E+00   0.1119   0.0038   8.178E-16   7.73487480E-02   2.89316716E-03
   18182         18182     0.0058   1.000E+00   0.1119   0.0038   7.683E-16   7.73483816E-02   2.89315851E-03
   18183         18183     0.0057   1.000E+00   0.1119   0.0038   9.443E-16   7.73480153E-02   2.89314987E-03
   18184         18184     0.0057   1.000E+00   0.1119   0.0038   9.690E-16   7.73476489E-02   2.89314121E-03
   18185         18185     0.0057   1.000E+00   0.1119   0.0038   1.285E-15   7.73472825E-02   2.89313256E-03
   18186         18186     0.0057   1.000E+00   0.1119   0.0038   8.624E-16   7.73469161E-02   2.89312391E-03
   18187         18187     0.0057   1.000E+00   0.1119   0.0038   9.167E-16   7.73465497E-02   2.89311525E-03
   18188         18188     0.0058   1.000E+00   0.1119   0.0038   8.627E-16   7.73461832E-02   2.89310659E-03
   18189         18189     0.0057   1.000E+00   0.1119   0.0038   9.454E-16   7.73458168E-02   2.89309793E-03
   18190         18190     0.0057   1.000E+00   0.1119   0.0038   1.052E-15   7.73454503E-02   2.89308926E-03
   18191         18191     0.0057   1.000E+00   0.1119   0.0038   8.045E-16   7.73450838E-02   2.89308059E-03
   18192         18192     0.0057   1.000E+00   0.1119   0.0038   8.382E-16   7.73447173E-02   2.89307193E-03
   18193         18193     0.0057   1.000E+00   0.1119   0.0038   8.176E-16   7.73443507E-02   2.89306325E-03
   18194         18194     0.0057   1.000E+00   0.1119   0.0038   1.079E-15   7.73439842E-02   2.89305458E-03
   18195         18195     0.0057   1.000E+00   0.1119   0.0038   8.827E-16   7.73436176E-02   2.89304590E-03
   18196         18196     0.0057   1.000E+00   0.1119   0.0038   9.599E-16   7.73432510E-02   2.89303723E-03
   18197         18197     0.0057   1.000E+00   0.1119   0.0038   8.137E-16   7.73428844E-02   2.89302855E-03
   18198         18198     0.0057   1.000E+00   0.1119   0.0038   9.871E-16   7.73425178E-02   2.89301986E-03
   18199         18199     0.0057   1.000E+00   0.1119   0.0038   9.098E-16   7.73421511E-02   2.89301118E-03
   18200         18200     0.0057   1.000E+00   0.1119   0.0038   9.131E-16   7.73417844E-02   2.89300249E-03
   18201         18201     0.0057   1.000E+00   0.1119   0.0038   8.336E-16   7.73414178E-02   2.89299380E-03
   18202         18202     0.0057   1.000E+00   0.1119   0.0038   8.766E-16   7.73410510E-02   2.89298511E-03
   18203         18203     0.0057   1.000E+00   0.1119   0.0038   8.789E-16   7.73406843E-02   2.89297641E-03
   18204         18204     0.0057   1.000E+00   0.1119   0.0038   1.282E-15   7.73403176E-02   2.89296772E-03
   18205         18205     0.0057   1.000E+00   0.1119   0.0038   9.527E-16   7.73399508E-02   2.89295902E-03
   18206         18206     0.0057   1.000E+00   0.1119   0.0038   9.298E-16   7.73395840E-02   2.89295032E-03
   18207         18207     0.0057   1.000E+00   0.1119   0.0038   9.451E-16   7.73392172E-02   2.89294161E-03
   18208         18208     0.0057   1.000E+00   0.1119   0.0038   8.119E-16   7.73388504E-02   2.89293291E-03
   18209         18209     0.0057   1.000E+00   0.1119   0.0038   8.064E-16   7.73384835E-02   2.89292420E-03
   18210         18210     0.0057   1.000E+00   0.1119   0.0038   9.747E-16   7.73381167E-02   2.89291549E-03
   18211         18211     0.0057   1.000E+00   0.1119   0.0038   8.884E-16   7.73377498E-02   2.89290677E-03
   18212         18212     0.0057   1.000E+00   0.1119   0.0038   8.107E-16   7.73373829E-02   2.89289806E-03
   18213         18213     0.0057   1.000E+00   0.1119   0.0038   9.261E-16   7.73370160E-02   2.89288934E-03
   18214         18214     0.0058   1.000E+00   0.1119   0.0038   9.600E-16   7.73366491E-02   2.89288062E-03
   18215         18215     0.0058   1.000E+00   0.1119   0.0038   9.294E-16   7.73362821E-02   2.89287190E-03
   18216         18216     0.0057   1.000E+00   0.1119   0.0038   1.026E-15   7.73359151E-02   2.89286317E-03
   18217         18217     0.0057   1.000E+00   0.1119   0.0038   1.066E-15   7.73355481E-02   2.89285445E-03
   18218         18218     0.0057   1.000E+00   0.1119   0.0038   8.678E-16   7.73351811E-02   2.89284572E-03
   18219         18219     0.0057   1.000E+00   0.1119   0.0038   8.293E-16   7.73348141E-02   2.89283698E-03
   18220         18220     0.0058   1.000E+00   0.1119   0.0038   8.597E-16   7.73344470E-02   2.89282825E-03
   18221         18221     0.0057   1.000E+00   0.1119   0.0038   1.051E-15   7.73340800E-02   2.89281951E-03
   18222         18222     0.0057   1.000E+00   0.1119   0.0038   9.544E-16   7.73337129E-02   2.89281078E-03
   18223         18223     0.0057   1.000E+00   0.1119   0.0038   8.926E-16   7.73333458E-02   2.89280204E-03
   18224         18224     0.0057   1.000E+00   0.1119   0.0038   8.146E-16   7.73329787E-02   2.89279329E-03
   18225         18225     0.0058   1.000E+00   0.1119   0.0038   8.854E-16   7.73326115E-02   2.89278455E-03
   18226         18226     0.0057   1.000E+00   0.1119   0.0038   8.702E-16   7.73322444E-02   2.89277580E-03
   18227         18227     0.0057   1.000E+00   0.1119   0.0038   9.584E-16   7.73318772E-02   2.89276705E-03
   18228         18228     0.0057   1.000E+00   0.1119   0.0038   9.382E-16   7.73315100E-02   2.89275830E-03
   18229         18229     0.0057   1.000E+00   0.1119   0.0038   8.065E-16   7.73311428E-02   2.89274955E-03
   18230         18230     0.0057   1.000E+00   0.1119   0.0038   9.639E-16   7.73307755E-02   2.89274079E-03
   18231         18231     0.0057   1.000E+00   0.1119   0.0038   8.342E-16   7.73304083E-02   2.89273203E-03
   18232         18232     0.0057   1.000E+00   0.1119   0.0038   8.339E-16   7.73300410E-02   2.89272327E-03
   18233         18233     0.0057   1.000E+00   0.1119   0.0038   9.055E-16   7.73296737E-02   2.89271451E-03
   18234         18234     0.0057   1.000E+00   0.1119   0.0038   7.379E-16   7.73293064E-02   2.89270575E-03
   18235         18235     0.0057   1.000E+00   0.1119   0.0038   8.652E-16   7.73289390E-02   2.89269698E-03
   18236         18236     0.0057   1.000E+00   0.1119   0.0038   1.046E-15   7.73285717E-02   2.89268821E-03
   18237         18237     0.0057   1.000E+00   0.1119   0.0038   9.588E-16   7.73282043E-02   2.89267944E-03
   18238         18238     0.0057   1.000E+00   0.1119   0.0038   1.031E-15   7.73278369E-02   2.89267067E-03
   18239         18239     0.0057   1.000E+00   0.1119   0.0038   7.219E-16   7.73274695E-02   2.89266189E-03
   18240         18240     0.0057   1.000E+00   0.1119   0.0038   8.674E-16   7.73271021E-02   2.89265312E-03
   18241         18241     0.0058   1.000E+00   0.1119   0.0038   8.715E-16   7.73267347E-02   2.89264434E-03
   18242         18242     0.0057   1.000E+00   0.1119   0.0038   9.272E-16   7.73263672E-02   2.89263555E-03
   18243         18243     0.0057   1.000E+00   0.1119   0.0038   9.762E-16   7.73259997E-02   2.89262677E-03
   18244         18244     0.0057   1.000E+00   0.1119   0.0038   8.215E-16   7.73256322E-02   2.89261799E-03
   18245         18245     0.0057   1.000E+00   0.1119   0.0038   9.565E-16   7.73252647E-02   2.89260920E-03
   18246         18246     0.0057   1.000E+00   0.1119   0.0038   1.018E-15   7.73248972E-02   2.89260041E-03
   18247         18247     0.0058   1.000E+00   0.1119   0.0038   9.066E-16   7.73245296E-02   2.89259161E-03
   18248         18248     0.0057   1.000E+00   0.1119   0.0038   8.391E-16   7.73241620E-02   2.89258282E-03
   18249         18249     0.0057   1.000E+00   0.1119   0.0038   9.099E-16   7.73237944E-02   2.89257402E-03
   18250         18250     0.0057   1.000E+00   0.1119   0.0038   8.344E-16   7.73234268E-02   2.89256522E-03
   18251         18251     0.0057   1.000E+00   0.1119   0.0038   9.012E-16   7.73230592E-02   2.89255642E-03
   18252         18252     0.0057   1.000E+00   0.1119   0.0038   8.997E-16   7.73226915E-02   2.89254762E-03
   18253         18253     0.0057   1.000E+00   0.1119   0.0038   9.308E-16   7.73223239E-02   2.89253881E-03
   18254         18254     0.0057   1.000E+00   0.1119   0.0038   9.400E-16   7.73219562E-02   2.89253001E-03
   18255         18255     0.0057   1.000E+00   0.1119   0.0038   9.021E-16   7.73215885E-02   2.89252119E-03
   18256         18256     0.0057   1.000E+00   0.1119   0.0038   8.933E-16   7.73212208E-02   2.89251238E-03
   18257         18257     0.0057   1.000E+00   0.1119   0.0038   9.815E-16   7.73208530E-02   2.89250357E-03
   18258         18258     0.0057   1.000E+00   0.1119   0.0038   8.657E-16   7.73204852E-02   2.89249475E-03
   18259         18259     0.0057   1.000E+00   0.1119   0.0038   8.460E-16   7.73201175E-02   2.89248593E-03
   18260         18260     0.0057   1.000E+00   0.1119   0.0038   8.963E-16   7.73197497E-02   2.89247711E-03
   18261         18261     0.0057   1.000E+00   0.1119   0.0038   8.263E-16   7.73193818E-02   2.89246828E-03
   18262         18262     0.0059   1.000E+00   0.1119   0.0038   8.208E-16   7.73190140E-02   2.89245946E-03
   18263         18263     0.0057   1.000E+00   0.1119   0.0038   9.569E-16   7.73186462E-02   2.89245063E-03
   18264         18264     0.0057   1.000E+00   0.1119   0.0038   9.179E-16   7.73182783E-02   2.89244180E-03
   18265         18265     0.0057   1.000E+00   0.1119   0.0038   8.771E-16   7.73179104E-02   2.89243296E-03
   18266         18266     0.0057   1.000E+00   0.1119   0.0038   7.602E-16   7.73175425E-02   2.89242413E-03
   18267         18267     0.0057   1.000E+00   0.1119   0.0038   8.405E-16   7.73171745E-02   2.89241529E-03
   18268         18268     0.0057   1.000E+00   0.1119   0.0038   9.328E-16   7.73168066E-02   2.89240645E-03
   18269         18269     0.0057   1.000E+00   0.1119   0.0038   8.030E-16   7.73164386E-02   2.89239760E-03
   18270         18270     0.0057   1.000E+00   0.1119   0.0038   7.987E-16   7.73160706E-02   2.89238876E-03
   18271         18271     0.0057   1.000E+00   0.1119   0.0038   8.023E-16   7.73157026E-02   2.89237991E-03
   18272         18272     0.0057   1.000E+00   0.1119   0.0038   7.997E-16   7.73153346E-02   2.89237106E-03
   18273         18273     0.0057   1.000E+00   0.1119   0.0038   8.906E-16   7.73149666E-02   2.89236221E-03
   18274         18274     0.0070   1.000E+00   0.1119   0.0038   9.646E-16   7.73145985E-02   2.89235335E-03
   18275         18275     0.0160   1.000E+00   0.1119   0.0038   8.663E-16   7.73142304E-02   2.89234450E-03
   18276         18276     0.0058   1.000E+00   0.1119   0.0038   9.276E-16   7.73138623E-02   2.89233564E-03
